TrustCent	TrustProv	TrustLocal	V7B	Peking	year_88_89	year_87_90	year_86_91	year_85_92	year_84_93	year_84_94	Female	marriage	T	start_year	method	Age_Enter_college	V01a	V23	V4a	Education	CCP	GovtJob	Income2	X_c	X2	X3	DX	DX2	DX3	D	method.1	birth_date
4.0	1.0	0.0	1.0	1.0			1.0	1.0	1.0	1.0	0.0	1.0	0.0	1991.0	2.0	18.25	1.0	2.0	1.0	1.0	0.0	1.0	3.0	2.83150684931502	8.01743103771787	22.701410897209	0.0	0.0	0.0	0.0	2.0	1974.01401418401
8.0	4.0	2.0	4.0	1.0				1.0	1.0	1.0	0.0	1.0	0.0	1992.0	2.0	19.3333740234375	3.0	2.0	2.0	2.0	1.0	0.0	9.0	2.74813282587752	7.55223402866556	20.754542242885	0.0	0.0	0.0	0.0	2.0	1972.57717166143
5.0	2.0	0.0	4.0	1.0				1.0	1.0	1.0	0.0	1.0	0.0	1992.0	2.0	19.3333740234375	2.0	2.0	2.0	2.0	0.0	0.0	2.0	2.74813282587752	7.55223402866556	20.754542242885	0.0	0.0	0.0	0.0	2.0	1973.59521399951
9.0	7.0	4.0	5.0	1.0			1.0	1.0	1.0	1.0	0.0	1.0	0.0	1991.0	2.0	18.5	2.0	2.0	1.0	1.0	1.0	1.0	2.0	2.58150684931502	6.66417761306036	17.2036201531671	0.0	0.0	0.0	0.0	2.0	1972.54389564786
8.0	4.0	0.0	3.0	1.0			1.0	1.0	1.0	1.0	0.0	0.0	0.0	1991.0	2.0	18.5	2.0	1.0	3.0	3.0	0.0	1.0	3.0	2.58150684931502	6.66417761306036	17.2036201531671	0.0	0.0	0.0	0.0	2.0	1974.14218575228
8.0	6.0	3.0	5.0	1.0				1.0	1.0	1.0	0.0	1.0	0.0	1992.0	2.0	19.5	3.0	2.0	2.0	2.0	1.0	0.0	4.0	2.58150684931502	6.66417761306036	17.2036201531671	0.0	0.0	0.0	0.0	2.0	1973.94183899928
7.0	5.0	3.0	3.0	1.0			1.0	1.0	1.0	1.0	0.0	1.0	0.0	1991.0	2.0	18.5833740234375	3.0	2.0	2.0	2.0	0.0	0.0	8.0	2.49813282587752	6.2406676157268	15.5900166262379	0.0	0.0	0.0	0.0	2.0	1972.18624645984
9.0	7.0	5.0	5.0	1.0			1.0	1.0	1.0	1.0	0.0	1.0	0.0	1991.0	2.0	18.5833740234375	1.0	2.0	3.0	3.0	0.0	1.0	6.0	2.49813282587752	6.2406676157268	15.5900166262379	0.0	0.0	0.0	0.0	2.0	1974.03587541776
8.0	5.0	2.0	5.0	1.0			1.0	1.0	1.0	1.0	0.0	1.0	0.0	1991.0	2.0	18.5833740234375	1.0	2.0	2.0	2.0	1.0	1.0	3.0	2.49813282587752	6.2406676157268	15.5900166262379	0.0	0.0	0.0	0.0	2.0	1972.91831049416
8.0	5.0	1.0	3.0	0.0				1.0	1.0	1.0	1.0	1.0	0.0	1992.0	2.0	19.6666259765625	1.0	2.0	1.0	1.0	0.0	0.0	5.0	2.41488087275252	5.83164962958597	14.0827391470815	0.0	0.0	0.0	0.0	2.0	1972.83244010154
6.0	2.0	3.0	4.0	1.0			1.0	1.0	1.0	1.0	0.0	1.0	0.0	1991.0	2.0	18.6666259765625	1.0	2.0	2.0	2.0	0.0	1.0	3.0	2.41488087275252	5.83164962958597	14.0827391470815	0.0	0.0	0.0	0.0	2.0	1972.21616195375
5.0	3.0	3.0	5.0	1.0			1.0	1.0	1.0	1.0	0.0	1.0	0.0	1991.0	2.0	18.6666259765625	3.0	2.0	3.0	3.0	0.0	0.0	5.0	2.41488087275252	5.83164962958597	14.0827391470815	0.0	0.0	0.0	0.0	2.0	1972.83524182905
7.0	6.0	5.0	5.0	1.0			1.0	1.0	1.0	1.0	1.0	1.0	0.0	1991.0	2.0	19.1666259765625	3.0	2.0	1.0	1.0	0.0	1.0	5.0	1.91488087275252	3.66676875683345	7.02142535726691	0.0	0.0	0.0	0.0	2.0	1972.28450169927
5.0	3.0	1.0	4.0	1.0		1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1990.0	2.0	18.4166259765625	1.0	2.0	1.0	1.0	1.0	1.0	2.0	1.66488087275252	2.77182832045719	4.61476395328292	0.0	0.0	0.0	0.0	2.0	1971.75904514408
5.0	5.0	5.0	4.0	1.0			1.0	1.0	1.0	1.0	0.0	1.0	0.0	1991.0	2.0	18.75	1.0	2.0	3.0	3.0	1.0	1.0	3.0	2.33150684931502	5.43592418840285	12.6738944776184	0.0	0.0	0.0	0.0	2.0	1972.86915986659
8.0	6.0	5.0	4.0	0.0			1.0	1.0	1.0	1.0	0.0	1.0	0.0	1991.0	2.0	18.75	3.0	2.0	3.0	3.0	0.0	1.0	4.0	2.33150684931502	5.43592418840285	12.6738944776184	0.0	0.0	0.0	0.0	2.0	1972.08645684877
8.0	6.0	4.0	5.0	1.0			1.0	1.0	1.0	1.0	0.0	1.0	0.0	1991.0	2.0	18.75	1.0	2.0	1.0	1.0	1.0	1.0	2.0	2.33150684931502	5.43592418840285	12.6738944776184	0.0	0.0	0.0	0.0	2.0	1972.12660333514
6.0	6.0	4.0	4.0	1.0			1.0	1.0	1.0	1.0	1.0	1.0	0.0	1991.0	2.0	18.75	3.0	2.0	1.0	1.0	1.0	1.0	3.0	2.33150684931502	5.43592418840285	12.6738944776184	0.0	0.0	0.0	0.0	2.0	1972.04764423519
8.0	6.0	4.0	4.0	1.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1990.0	2.0	17.8333740234375	2.0	2.0	3.0	3.0	1.0	1.0	6.0	2.24813282587752	5.05410120278804	11.3622908192948	0.0	0.0	0.0	0.0	2.0	1972.24623117829
1.0	1.0	0.0	1.0	1.0		1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1990.0	2.0	17.8333740234375	3.0	2.0	1.0	1.0	0.0	0.0	4.0	2.24813282587752	5.05410120278804	11.3622908192948	0.0	0.0	0.0	0.0	2.0	1972.9734791792
3.0	1.0	1.0	2.0	1.0				1.0	1.0	1.0	0.0	0.0	0.0	1992.0	2.0	19.9166259765625	3.0	1.0	1.0	1.0	0.0	0.0	5.0	2.16488087275252	4.68670919320971	10.1461670885331	0.0	0.0	0.0	0.0	2.0	1973.44878472434
8.0	7.0	6.0	5.0	1.0			1.0	1.0	1.0	1.0	0.0	1.0	0.0	1991.0	2.0	19.0833740234375	1.0	2.0	2.0	2.0	1.0	0.0	6.0	1.99813282587752	3.99253478984928	7.97761482205585	0.0	0.0	0.0	0.0	2.0	1973.1590813431
8.0	7.0	5.0	5.0	1.0			1.0	1.0	1.0	1.0	0.0	1.0	0.0	1991.0	2.0	19.0833740234375	3.0	2.0	2.0	2.0	0.0	0.0	7.0	1.99813282587752	3.99253478984928	7.97761482205585	0.0	0.0	0.0	0.0	2.0	1973.5469362177
6.0	3.0	1.0	2.0	0.0		1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1990.0	4.0	18.25	1.0	2.0	1.0	1.0	0.0	0.0	6.0	1.83150684931502	3.35441733908783	6.14363833200042	0.0	0.0	0.0	0.0	4.0	1972.40894750413
9.0	7.0	3.0	5.0	0.0		1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1990.0	4.0	18.3333740234375	1.0	2.0	3.0	3.0	1.0	1.0	2.0	1.74813282587752	3.05596837691052	5.34223863452093	0.0	0.0	0.0	0.0	4.0	1973.34274876583
5.0	5.0	5.0	5.0	1.0			1.0	1.0	1.0	1.0	0.0	1.0	0.0	1991.0	2.0	19.4166259765625	3.0	2.0	2.0	2.0	1.0	1.0	4.0	1.66488087275252	2.77182832045719	4.61476395328292	0.0	0.0	0.0	0.0	2.0	1971.71150701772
9.0	8.0	4.0	5.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1989.0	2.0	17.5833740234375	3.0	2.0	3.0	3.0	0.0	1.0	4.0	1.49813282587752	2.24440196397176	3.36241225669007	0.0	0.0	0.0	0.0	2.0	1972.76155506494
0.0	0.0	0.0	4.0	1.0		1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1990.0	2.0	18.5833740234375	3.0	1.0	3.0	3.0	1.0	1.0	3.0	1.49813282587752	2.24440196397176	3.36241225669007	0.0	0.0	0.0	0.0	2.0	1972.91350963712
4.0	1.0	0.0	5.0	1.0		1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1990.0	2.0	18.9166259765625	1.0	2.0	2.0	2.0	1.0	1.0	3.0	1.16488087275252	1.35694744770467	1.58068212716152	0.0	0.0	0.0	0.0	2.0	1971.33112617955
8.0	7.0	5.0	4.0	1.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1990.0	2.0	19.6666259765625	3.0	2.0	2.0	2.0	1.0	0.0	5.0	0.414880872752519	0.172126138575892	0.0714118425958872	0.0	0.0	0.0	0.0	2.0	1971.88115720404
3.0	3.0	3.0	5.0	1.0			1.0	1.0	1.0	1.0	0.0	1.0	0.0	1991.0	2.0	20.0	1.0	2.0	2.0	2.0	1.0	1.0	3.0	1.08150684931502	1.1696570651153	1.2649921272719	0.0	0.0	0.0	0.0	2.0	1972.09818015434
5.0	3.0	2.0	5.0	1.0			1.0	1.0	1.0	1.0	0.0	1.0	0.0	1991.0	2.0	20.0833740234375	3.0	2.0	1.0	1.0	0.0	0.0	3.0	0.998132825877519	0.996269138094242	0.994408930140567	0.0	0.0	0.0	0.0	2.0	1971.45799301891
2.0	0.0	0.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1988.0	2.0	17.0833740234375	3.0	1.0	1.0	1.0	0.0	0.0	9.0	0.998132825877519	0.996269138094242	0.994408930140567	0.0	0.0	0.0	0.0	2.0	1971.32902098168
2.0	1.0	1.0	4.0	1.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1990.0	2.0	19.1666259765625	2.0	2.0	3.0	3.0	1.0	0.0	3.0	0.914880872752519	0.837007011328411	0.765761705024115	0.0	0.0	0.0	0.0	2.0	1972.32776424987
7.0	5.0	3.0	3.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1989.0	4.0	18.3333740234375	3.0	1.0	1.0	1.0	0.0	0.0	5.0	0.748132825877519	0.559702725155483	0.41873198142192	0.0	0.0	0.0	0.0	4.0	1971.95417344524
5.0	5.0	5.0	4.0	1.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1990.0	2.0	19.5	2.0	2.0	2.0	2.0	1.0	1.0	2.0	0.581506849315019	0.338150215800281	0.196636666585215	0.0	0.0	0.0	0.0	2.0	1970.78933124337
8.0	6.0	6.0	4.0	1.0		1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1990.0	2.0	19.5	1.0	2.0	3.0	3.0	0.0	1.0	2.0	0.581506849315019	0.338150215800281	0.196636666585215	0.0	0.0	0.0	0.0	2.0	1971.83126833756
3.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1988.0	2.0	17.5833740234375	3.0	2.0	2.0	2.0	0.0	1.0	6.0	0.498132825877519	0.248136312216723	0.123604842407343	0.0	0.0	0.0	0.0	2.0	1972.06139851362
5.0	5.0	5.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1988.0	2.0	17.75	3.0	2.0	1.0	1.0	0.0	0.0	9.0	0.331506849315019	0.109896791142771	0.0364315389815707	0.0	0.0	0.0	0.0	2.0	1971.7092707511
3.0	2.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1988.0	2.0	18.5	2.0	2.0	2.0	2.0	0.0	1.0	1.0	-0.418493150684981	0.175136517170242	-0.0732934328705688	-0.418493150684981	0.175136517170242	-0.0732934328705688	1.0	2.0	1970.60582439601
1.0	0.0	0.0	5.0	1.0			1.0	1.0	1.0	1.0	0.0	1.0	0.0	1991.0	2.0	21.4166259765625	1.0	2.0	1.0	1.0	0.0	1.0	5.0	-0.335119127247481	0.112304829447113	-0.0376354964299937	-0.335119127247481	0.112304829447113	-0.0376354964299937	1.0	2.0	1969.97780218301
2.0	2.0	2.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1988.0	2.0	17.75	1.0	2.0	1.0	1.0	0.0	1.0	3.0	0.331506849315019	0.109896791142771	0.0364315389815707	0.0	0.0	0.0	0.0	2.0	1971.92454437073
9.0	5.0	1.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1988.0	2.0	17.75	3.0	2.0	1.0	1.0	0.0	0.0	1.0	0.331506849315019	0.109896791142771	0.0364315389815707	0.0	0.0	0.0	0.0	2.0	1970.91660403041
5.0	4.0	3.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1988.0	2.0	17.8333740234375	1.0	2.0	2.0	2.0	0.0	1.0	8.0	0.248132825877519	0.0615698992779633	0.0152775130968353	0.0	0.0	0.0	0.0	2.0	1970.43619551184
7.0	5.0	3.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1988.0	2.0	17.8333740234375	1.0	2.0	2.0	2.0	0.0	0.0	9.0	0.248132825877519	0.0615698992779633	0.0152775130968353	0.0	0.0	0.0	0.0	2.0	1971.19119783677
4.0	1.0	0.0	3.0	1.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1990.0	4.0	19.9166259765625	1.0	2.0	1.0	1.0	1.0	0.0	7.0	0.164880872752519	0.0271857021996325	0.00448240230506548	0.0	0.0	0.0	0.0	4.0	1970.87331832759
4.0	1.0	0.0	3.0	1.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1990.0	4.0	19.9166259765625	1.0	2.0	1.0	1.0	1.0	0.0	7.0	0.164880872752519	0.0271857021996325	0.00448240230506548	0.0	0.0	0.0	0.0	4.0	1969.91836511251
8.0	3.0	3.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1988.0	2.0	18.0	3.0	2.0	2.0	2.0	0.0	0.0	7.0	0.0815068493150193	0.00664336648526126	5.41479871058639E-4	0.0	0.0	0.0	0.0	2.0	1971.42882725643
10.0	10.0	10.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1988.0	2.0	18.0	3.0	2.0	2.0	2.0	0.0	0.0	2.0	0.0815068493150193	0.00664336648526126	5.41479871058639E-4	0.0	0.0	0.0	0.0	2.0	1971.62960102269
7.0	4.0	1.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1988.0	2.0	18.0833740234375	1.0	2.0	1.0	1.0	0.0	1.0	9.0	-0.00186717412248072	3.48633920366164E-6	-6.50960234326706E-9	-0.00186717412248072	3.48633920366164E-6	-6.50960234326706E-9	1.0	2.0	1970.30609129695
4.0	3.0	2.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1988.0	2.0	18.3333740234375	3.0	2.0	1.0	1.0	0.0	0.0	2.0	-0.251867174122481	0.063437073400444	-0.0159777164119702	-0.251867174122481	0.063437073400444	-0.0159777164119702	1.0	2.0	1969.65317952167
6.0	5.0	4.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1988.0	2.0	18.3333740234375	3.0	2.0	1.0	1.0	0.0	1.0	3.0	-0.251867174122481	0.063437073400444	-0.0159777164119702	-0.251867174122481	0.063437073400444	-0.0159777164119702	1.0	2.0	1969.4645950743
7.0	8.0	4.0	4.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1989.0	4.0	19.5	3.0	2.0	2.0	2.0	0.0	1.0	3.0	-0.418493150684981	0.175136517170242	-0.0732934328705688	-0.418493150684981	0.175136517170242	-0.0732934328705688	1.0	4.0	1970.3311951994
8.0	8.0	5.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1988.0	2.0	18.5	3.0	2.0	2.0	2.0	1.0	1.0	7.0	-0.418493150684981	0.175136517170242	-0.0732934328705688	-0.418493150684981	0.175136517170242	-0.0732934328705688	1.0	2.0	1970.48694857629
8.0	8.0	8.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1988.0	2.0	18.5833740234375	3.0	1.0	2.0	2.0	0.0	0.0	7.0	-0.501867174122481	0.251870660461684	-0.126405616610268	-0.501867174122481	0.251870660461684	-0.126405616610268	1.0	2.0	1970.49236562103
6.0	3.0	0.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1988.0	2.0	18.5833740234375	3.0	2.0	1.0	1.0	0.0	0.0	9.0	-0.501867174122481	0.251870660461684	-0.126405616610268	-0.501867174122481	0.251870660461684	-0.126405616610268	1.0	2.0	1970.27989459271
3.0	2.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1988.0	2.0	18.5833740234375	2.0	2.0	2.0	2.0	0.0	1.0	4.0	-0.501867174122481	0.251870660461684	-0.126405616610268	-0.501867174122481	0.251870660461684	-0.126405616610268	1.0	2.0	1970.37900746614
9.0	8.0	8.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1988.0	2.0	18.5833740234375	3.0	2.0	1.0	1.0	0.0	1.0	9.0	-0.501867174122481	0.251870660461684	-0.126405616610268	-0.501867174122481	0.251870660461684	-0.126405616610268	1.0	2.0	1969.32164163096
2.0	1.0	0.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1988.0	2.0	18.6666259765625	2.0	2.0	2.0	2.0	0.0	0.0	8.0	-0.585119127247481	0.342364393070854	-0.200323954874231	-0.585119127247481	0.342364393070854	-0.200323954874231	1.0	2.0	1969.34065441415
7.0	6.0	4.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1988.0	2.0	18.6666259765625	1.0	2.0	1.0	1.0	0.0	1.0	5.0	-0.585119127247481	0.342364393070854	-0.200323954874231	-0.585119127247481	0.342364393070854	-0.200323954874231	1.0	2.0	1970.90626057331
9.0	6.0	4.0	4.0	1.0		1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1987.0	2.0	18.3333740234375	3.0	2.0	2.0	2.0	0.0	0.0	9.0	-1.25186717412248	1.56717142164541	-1.96189045898074	-1.25186717412248	1.56717142164541	-1.96189045898074	1.0	2.0	1970.11116299732
7.0	5.0	3.0	3.0	1.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1987.0	2.0	18.25	3.0	2.0	2.0	2.0	0.0	0.0	9.0	-1.16849315068498	1.36537624319771	-1.59543278828452	-1.16849315068498	1.36537624319771	-1.59543278828452	1.0	2.0	1969.28288249997
2.0	1.0	0.0	5.0	1.0			1.0	1.0	1.0	1.0	0.0	1.0	0.0	1991.0	2.0	21.75	1.0	2.0	2.0	2.0	1.0	1.0	7.0	-0.668493150684981	0.446883092512732	-0.298738286501684	-0.668493150684981	0.446883092512732	-0.298738286501684	1.0	2.0	1969.24941968452
2.0	1.0	0.0	5.0	1.0			1.0	1.0	1.0	1.0	0.0	1.0	0.0	1991.0	2.0	21.75	1.0	2.0	2.0	2.0	1.0	1.0	7.0	-0.668493150684981	0.446883092512732	-0.298738286501684	-0.668493150684981	0.446883092512732	-0.298738286501684	1.0	2.0	1969.38467677915
5.0	2.0	0.0	5.0	1.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1987.0	2.0	17.8333740234375	3.0	2.0	2.0	2.0	1.0	1.0	3.0	-0.751867174122481	0.565304247522925	-0.425033707104497	-0.751867174122481	0.565304247522925	-0.425033707104497	1.0	2.0	1969.65060969861
5.0	8.0	2.0	4.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1988.0	4.0	18.8333740234375	3.0	2.0	3.0	3.0	1.0	1.0	3.0	-0.751867174122481	0.565304247522925	-0.425033707104497	-0.751867174122481	0.565304247522925	-0.425033707104497	1.0	4.0	1970.41363933869
5.0	4.0	3.0	4.0	1.0		1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1987.0	2.0	17.8333740234375	1.0	2.0	2.0	2.0	1.0	1.0	3.0	-0.751867174122481	0.565304247522925	-0.425033707104497	-0.751867174122481	0.565304247522925	-0.425033707104497	1.0	2.0	1969.51461852109
5.0	3.0	2.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1988.0	2.0	18.8333740234375	2.0	2.0	1.0	1.0	1.0	0.0	9.0	-0.751867174122481	0.565304247522925	-0.425033707104497	-0.751867174122481	0.565304247522925	-0.425033707104497	1.0	2.0	1969.49150087126
8.0	6.0	6.0	5.0	1.0		1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1987.0	2.0	18.6666259765625	2.0	2.0	3.0	3.0	1.0	0.0	8.0	-1.58511912724748	2.51260264756581	-3.98277451582923	-1.58511912724748	2.51260264756581	-3.98277451582923	1.0	2.0	1969.19040013198
4.0	3.0	2.0	4.0	1.0		1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1987.0	2.0	18.0833740234375	2.0	2.0	2.0	2.0	0.0	0.0	9.0	-1.00186717412248	1.00373783458416	-1.00561198789466	-1.00186717412248	1.00373783458416	-1.00561198789466	1.0	2.0	1968.90355750127
6.0	3.0	1.0	4.0	1.0		1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1987.0	2.0	18.1666259765625	3.0	2.0	1.0	1.0	1.0	1.0	3.0	-1.08511912724748	1.17748352031833	-1.27770988991612	-1.08511912724748	1.17748352031833	-1.27770988991612	1.0	2.0	1969.75217150478
4.0	3.0	2.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1988.0	2.0	19.25	3.0	2.0	1.0	1.0	0.0	1.0	7.0	-1.16849315068498	1.36537624319771	-1.59543278828452	-1.16849315068498	1.36537624319771	-1.59543278828452	1.0	2.0	1968.60019322159
2.0	2.0	2.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1988.0	2.0	19.25	3.0	2.0	1.0	1.0	1.0	1.0	4.0	-1.16849315068498	1.36537624319771	-1.59543278828452	-1.16849315068498	1.36537624319771	-1.59543278828452	1.0	2.0	1970.38310033362
9.0	4.0	0.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1988.0	2.0	19.3333740234375	2.0	2.0	3.0	3.0	0.0	0.0	9.0	-1.25186717412248	1.56717142164541	-1.96189045898074	-1.25186717412248	1.56717142164541	-1.96189045898074	1.0	2.0	1969.52920648223
10.0	8.0	4.0	4.0	1.0				1.0	1.0	1.0	0.0	1.0	1.0	1985.0	2.0	16.4166259765625	3.0	2.0	2.0	2.0	0.0	0.0	4.0	-1.33511912724748	1.78254308394207	-2.37990736651378	-1.33511912724748	1.78254308394207	-2.37990736651378	1.0	2.0	1969.97999317525
0.0	0.0	0.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1988.0	2.0	19.5	3.0	1.0	2.0	2.0	0.0	0.0	7.0	-1.41849315068498	2.0121228185402	-2.85418243643624	-1.41849315068498	2.0121228185402	-2.85418243643624	1.0	2.0	1969.40558495
6.0	1.0	1.0	3.0	1.0		1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1987.0	2.0	18.5833740234375	3.0	2.0	2.0	2.0	0.0	0.0	9.0	-1.50186717412248	2.25560500870665	-3.38761912036276	-1.50186717412248	2.25560500870665	-3.38761912036276	1.0	2.0	1968.43561324524
10.0	8.0	8.0	5.0	1.0		1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1987.0	2.0	18.5833740234375	3.0	2.0	1.0	1.0	0.0	1.0	3.0	-1.50186717412248	2.25560500870665	-3.38761912036276	-1.50186717412248	2.25560500870665	-3.38761912036276	1.0	2.0	1968.37216599518
8.0	6.0	4.0	5.0	1.0		1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1987.0	2.0	18.6666259765625	2.0	2.0	3.0	3.0	1.0	1.0	2.0	-1.58511912724748	2.51260264756581	-3.98277451582923	-1.58511912724748	2.51260264756581	-3.98277451582923	1.0	2.0	1968.60451039672
8.0	6.0	1.0	2.0	1.0			1.0	1.0	1.0	1.0	0.0	1.0	1.0	1986.0	2.0	17.6666259765625	1.0	2.0	3.0	3.0	0.0	0.0	7.0	-1.58511912724748	2.51260264756581	-3.98277451582923	-1.58511912724748	2.51260264756581	-3.98277451582923	1.0	2.0	1970.05694312835
7.0	7.0	7.0	4.0	1.0		1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1987.0	2.0	18.8333740234375	1.0	2.0	2.0	2.0	1.0	1.0	3.0	-1.75186717412248	3.06903859576789	-5.37654797204071	-1.75186717412248	3.06903859576789	-5.37654797204071	1.0	2.0	1968.10480185924
6.0	4.0	2.0	4.0	1.0		1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1987.0	2.0	19.0	3.0	2.0	2.0	2.0	1.0	1.0	9.0	-1.91849315068498	3.68061596922518	-7.06123652726028	-1.91849315068498	3.68061596922518	-7.06123652726028	1.0	2.0	1967.80777096935
8.0	5.0	3.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1988.0	2.0	19.75	1.0	2.0	1.0	1.0	0.0	0.0	2.0	-1.66849315068498	2.78386939388269	-4.64486701609482	-1.66849315068498	2.78386939388269	-4.64486701609482	1.0	2.0	1968.91064049676
8.0	5.0	3.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1988.0	2.0	19.75	1.0	2.0	1.0	1.0	0.0	0.0	2.0	-1.66849315068498	2.78386939388269	-4.64486701609482	-1.66849315068498	2.78386939388269	-4.64486701609482	1.0	2.0	1968.97579795402
1.0	0.0	0.0	2.0	1.0			1.0	1.0	1.0	1.0	0.0	1.0	1.0	1986.0	2.0	17.8333740234375	3.0	2.0	2.0	2.0	0.0	0.0	9.0	-1.75186717412248	3.06903859576789	-5.37654797204071	-1.75186717412248	3.06903859576789	-5.37654797204071	1.0	2.0	1968.14767380757
5.0	5.0	5.0	4.0	1.0		1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1987.0	2.0	18.9166259765625	3.0	2.0	2.0	2.0	0.0	0.0	7.0	-1.83511912724748	3.36766221118956	-6.1800613378625	-1.83511912724748	3.36766221118956	-6.1800613378625	1.0	2.0	1969.71528740833
5.0	3.0	0.0	4.0	1.0			1.0	1.0	1.0	1.0	0.0	0.0	1.0	1986.0	2.0	17.9166259765625	3.0	1.0	1.0	1.0	0.0	0.0	3.0	-1.83511912724748	3.36766221118956	-6.1800613378625	-1.83511912724748	3.36766221118956	-6.1800613378625	1.0	2.0	1968.74142551562
6.0	4.0	2.0	4.0	1.0			1.0	1.0	1.0	1.0	0.0	1.0	1.0	1986.0	2.0	18.0	1.0	2.0	1.0	1.0	1.0	0.0	5.0	-1.91849315068498	3.68061596922518	-7.06123652726028	-1.91849315068498	3.68061596922518	-7.06123652726028	1.0	2.0	1969.13734969636
0.0	0.0	7.0	5.0	1.0			1.0	1.0	1.0	1.0	0.0	1.0	1.0	1986.0	2.0	18.0	3.0	2.0	2.0	2.0	1.0	0.0	2.0	-1.91849315068498	3.68061596922518	-7.06123652726028	-1.91849315068498	3.68061596922518	-7.06123652726028	1.0	2.0	1967.89644211391
